"","bandnum_index","bander_index","day_index","state_index","mean_mintemp_prev5_scaled","PCA_weight_scaled","interval","survived"
"345",26,15,8,15,1.20311735983852,0.382693249340505,1,1
"346",26,15,9,15,1.12243488701547,0.382693249340505,1,1
"347",26,15,10,15,1.24546773339973,0.382693249340505,1,1
"348",26,15,11,15,1.37294865093997,0.382693249340505,1,1
"349",26,15,12,15,1.3391634481417,0.382693249340505,1,1
"350",26,15,13,15,1.25550502832014,0.382693249340505,1,1
"351",26,15,14,15,1.42956809367794,0.382693249340505,1,1
"352",26,15,15,15,1.53886515462076,0.382693249340505,1,1
"353",27,15,1,15,0.99008262766219,-0.65092177821044,1,1
"354",27,15,2,15,1.13183914057875,-0.65092177821044,1,1
"355",27,15,3,15,1.26942820892032,-0.65092177821044,1,1
"356",27,15,4,15,1.18706570586816,-0.65092177821044,1,1
"357",27,15,5,15,1.33279667431563,-0.65092177821044,1,1
"358",27,15,6,15,1.45717485012309,-0.65092177821044,1,1
"359",27,15,7,15,1.43687464024038,-0.65092177821044,1,1
"360",27,15,8,15,1.36131709869892,-0.65092177821044,1,1
"361",27,15,9,15,1.52102905122836,-0.65092177821044,1,1
"362",27,15,10,15,1.59191476620042,-0.65092177821044,1,1
"363",27,15,11,15,1.62729795557621,-0.65092177821044,1,1
"364",27,15,12,15,1.57716182594214,-0.65092177821044,1,1
"365",27,15,13,15,1.50276408329358,-0.65092177821044,1,1
"366",27,15,14,15,1.48883997037918,-0.65092177821044,1,1
"367",27,15,15,15,1.38667138398229,-0.65092177821044,1,1
"368",28,15,1,15,0.727014320416278,-0.742015738412859,1,1
"369",28,15,3,15,1.07146340383796,-0.742015738412859,2,1
"370",28,15,4,15,1.16352570406196,-0.742015738412859,1,1
"371",28,15,5,15,1.13021411688877,-0.742015738412859,1,1
"372",28,15,6,15,1.29887908289776,-0.742015738412859,1,1
"373",28,15,7,15,1.45717485012309,-0.742015738412859,1,1
"374",28,15,8,15,1.43687464024038,-0.742015738412859,1,1
"375",28,15,9,15,1.36131709869892,-0.742015738412859,1,1
"376",28,15,10,15,1.52102905122836,-0.742015738412859,1,1
"377",28,15,11,15,1.59191476620042,-0.742015738412859,1,1
"378",28,15,12,15,1.62729795557621,-0.742015738412859,1,1
"379",28,15,13,15,1.57716182594214,-0.742015738412859,1,1
"380",28,15,14,15,1.50276408329358,-0.742015738412859,1,1
"381",28,15,15,15,1.48883997037918,-0.742015738412859,1,1
"382",29,15,1,15,0.99008262766219,1.61545081619299,1,1
"383",29,15,2,15,1.13183914057875,1.61545081619299,1,1
"384",29,15,3,15,1.26942820892032,1.61545081619299,1,1
"385",29,15,4,15,1.18706570586816,1.61545081619299,1,1
"386",29,15,5,15,1.33279667431563,1.61545081619299,1,1
"387",29,15,6,15,1.45717485012309,1.61545081619299,1,1
"388",29,15,7,15,1.43687464024038,1.61545081619299,1,1
"389",29,15,8,15,1.36131709869892,1.61545081619299,1,1
"390",29,15,9,15,1.52102905122836,1.61545081619299,1,1
"391",29,15,10,15,1.59191476620042,1.61545081619299,1,1
"392",29,15,11,15,1.62729795557621,1.61545081619299,1,1
"393",29,15,12,15,1.57716182594214,1.61545081619299,1,1
"394",29,15,13,15,1.50276408329358,1.61545081619299,1,1
"395",29,15,14,15,1.48883997037918,1.61545081619299,1,1
"396",29,15,15,15,1.38667138398229,1.61545081619299,1,1
"397",30,15,1,15,0.995059320982382,-1.64924221288945,1,1
"398",30,15,2,15,0.99008262766219,-1.64924221288945,1,1
"399",30,15,3,15,1.13183914057875,-1.64924221288945,1,1
"400",30,15,4,15,1.26942820892032,-1.64924221288945,1,1
"401",30,15,5,15,1.18706570586816,-1.64924221288945,1,1
"402",30,15,6,15,1.33279667431563,-1.64924221288945,1,1
"403",30,15,7,15,1.45717485012309,-1.64924221288945,1,1
"404",30,15,8,15,1.43687464024038,-1.64924221288945,1,1
"405",30,15,9,15,1.36131709869892,-1.64924221288945,1,1
"406",30,15,10,15,1.52102905122836,-1.64924221288945,1,1
"407",30,15,11,15,1.59191476620042,-1.64924221288945,1,1
"408",30,15,12,15,1.62729795557621,-1.64924221288945,1,1
"409",30,15,13,15,1.57716182594214,-1.64924221288945,1,1
"410",30,15,14,15,1.50276408329358,-1.64924221288945,1,1
"411",30,15,15,15,1.48883997037918,-1.64924221288945,1,1
"412",31,5,1,15,0.564779525600503,1.05532581674954,1,1
"413",31,5,2,15,0.37273305120315,1.05532581674954,1,1
"414",31,5,3,15,0.131607691500146,1.05532581674954,1,1
"415",31,5,4,15,0.193453687769961,1.05532581674954,1,1
"416",31,5,5,15,0.247681744526982,1.05532581674954,1,1
"417",31,5,6,15,0.497908355670922,1.05532581674954,1,1
"418",31,5,7,15,0.567770389626576,1.05532581674954,1,1
"419",31,5,8,15,0.555931863628112,1.05532581674954,1,1
"420",31,5,9,15,0.266106138193831,1.05532581674954,1,1
"421",31,5,10,15,0.213681177143301,1.05532581674954,1,1
"422",31,5,11,15,0.191569480726104,1.05532581674954,1,1
"423",31,5,12,15,0.298534823798223,1.05532581674954,1,1
"424",31,5,13,15,0.308414557615023,1.05532581674954,1,1
"425",31,5,14,15,0.331149972247134,1.05532581674954,1,1
"426",31,5,15,15,0.395153343628025,1.05532581674954,1,1
"427",32,5,1,15,0.557673426595913,0.517887043343481,1,1
